id,hari,tanggal,bulan,tahun,judul,kota,deteksi_kendaraan,model_kendaraan,kondisi
6231091,Jumat,12,8,2022.0,"Rombongan Moge Tabrak Pemotor di Kulon Progo, Korban Terpental 10 Meter",Kulon Progo,motor,sedan,selamat
6230070,Kamis,11,8,2022.0,Perakit Odong-odong Maut yang Tewaskan 10 Orang di Serang Jadi Tersangka,Serang,"mobil, kereta",,tewas
6229871,Kamis,11,8,2022.0,Jabar Hari Ini: Ayah Bawa Anak Habisi Nyawa di Perlintasan Kereta Bandung,Bandung,"mobil, motor, kereta",sedan,"tewas, selamat"
6229960,Kamis,11,8,2022.0,"Banting Setir Mendadak, Truk Terjun ke Jurang di Tabanan",Tabanan,"mobil, truk",sedan,
6228940,Kamis,11,8,2022.0,Dugaan Penyebab Mobil Terjun ke Jurang Tewaskan 8 Orang di Ciamis,Ciamis,mobil,pikap,tewas
6228418,Kamis,11,8,2022.0,"Sopir Mengantuk, Mobil Mewah Tabrak Pohon-Pagar hingga Terbalik di Jaksel",Jakarta,mobil,,
6228051,Kamis,11,8,2022.0,"Bus Tabrak Pembatas Jalan di Tol Halim Arah Cikampek, Lalin Padat",Jakarta,"motor, truk, bus",,tewas
6227891,Rabu,10,8,2022.0,"Terlibat Kecelakaan Beruntun, 3 Kendaraan Ringsek di Selemadeg Tabanan",Tabanan,"mobil, truk",,selamat
6227837,Rabu,10,8,2022.0,"Cerita Nenek Bayi Ikut Wisuda, Mendiang Ibu Sempat Janjian Bareng Suami",Palopo,"mobil, motor",,tewas
6227663,Rabu,10,8,2022.0,Viral Wanita Pengendara Motor di Malang Tegur Pemobil yang Merokok,Malang,"mobil, motor",,selamat
6227401,Rabu,10,8,2022.0,"Andai Pemilik Kendaraan Taat Bayar Pajak, RS sampai Sekolah Jadi Bagus",Jakarta,motor,,selamat
6227324,Rabu,10,8,2022.0,"Kecelakaan Beruntun 4 Kendaraan di Puncak Bogor, Seorang Pemotor Tewas",Jakarta,"motor, truk",sedan,tewas
6227094,Rabu,10,8,2022.0,"Gagal Nyalip, Pemotor di Jakbar Tewas Terlindas Mobil Boks",Jakarta,"mobil, motor",,tewas
6226995,Rabu,10,8,2022.0,Upaya Pembina Samsat-PT Jasa Raharja Tingkatkan Kepatuhan Bayar PKB,Jakarta,motor,,
6226980,Rabu,10,8,2022.0,TKP Mobil Terjun ke Jurang di Ciamis Ternyata Jalur Tengkorak,Ciamis,mobil,pikap,tewas
6226603,Rabu,10,8,2022.0,"Buron 2 Pekan, Pelaku Tabrak Lari Tewaskan Mahasiwa Wonogiri Diringkus",Wonogiri,"mobil, motor",sedan,tewas
6226339,Rabu,10,8,2022.0,Lokasi Pikap Terjun ke Jurang di Ciamis Dijuluki 'Belokan Oray',Ciamis,"mobil, truk",pikap,tewas
6226321,Rabu,10,8,2022.0,"Sekretariat Bersama Dibentuk, Pembinaan Kesamsatan Jadi Satu Atap",Jakarta,motor,,
6225976,Rabu,10,8,2022.0,Kenali 4 Jenis Kecelakaan yang Tidak Ditanggung BPJS Kesehatan,Surabaya,motor,,cedera
6225697,Selasa,9,8,2022.0,Jabar Hari Ini: Sopir Truk Maut Tersangka hingga Pencuri Tewas Diamuk Massa,Bandung,truk,,tewas
6225290,Selasa,9,8,2022.0,"Kakorlantas Ungkap Manfaat Bayar Pajak Motor, RSUD-Sekolah Bisa Bagus",Jakarta,motor,,selamat
6224832,Selasa,9,8,2022.0,Rel Kereta Elevated Maros-Makassar Dinilai Lebih Ramah Lingkungan,Jakarta,"truk, kereta",,
6224554,Selasa,9,8,2022.0,Sopir Truk Maut di Gentong Tasikmalaya Jadi Tersangka,Jakarta,"mobil, truk, bus",tronton,tewas
6224428,Selasa,9,8,2022.0,Sopir Truk Kecelakaan Maut di Gentong Tasik Jadi Tersangka,Tasikmalaya,"mobil, truk, bus",pikap,tewas
6222457,Selasa,9,8,2022.0,"Sempat Digugat, Kenapa Motor Wajib Menyalakan Lampu Utama Siang Hari?",Jakarta,"mobil, motor, truk",sedan,selamat
6223944,Selasa,9,8,2022.0,"Truk Terguling di Tol Wiyoto Wiyono Arah Pluit, Lalin Macet",Jakarta,"truk, bus",sedan,tewas
6223848,Senin,8,8,2022.0,Korlantas Mabes Polri Survei Pemasangan Kamera ETLE di Probolinggo,Probolinggo,truk,,tewas
6223618,Senin,8,8,2022.0,"Sopir Mengantuk, Tabrakan Beruntun Libatkan 4 Kendaraan di Jembrana",Jembrana,"mobil, motor, truk",sedan,selamat
6223195,Senin,8,8,2022.0,Siapa Pejabat yang Bisa Dipidana di Kasus Kecelakaan Akibat Jalan Rusak?,Jakarta,motor,,
6223105,Senin,8,8,2022.0,Dedi Mulyadi Jadi Penengah Cekcok Karyawan-Ojol yang Senggolan di Jalan,Jakarta,motor,sedan,tewas
6223018,Senin,8,8,2022.0,Liang Lahad Disiapkan untuk 8 Korban Tewas Laka Maut di Ciamis,Majalengka,mobil,"sedan, pikap",tewas
6222934,Senin,8,8,2022.0,Daop 3 Cirebon Ungkap 72 Perlintasan KA di Wilayahnya Tanpa Palang Pintu,Cirebon,"mobil, kereta",,tewas
6222811,Senin,8,8,2022.0,"Viral Fortuner Terobos Contraflow, Bisa Sebabkan 'Adu Kambing'",Jakarta,mobil,,"cedera, selamat"
6222720,Senin,8,8,2022.0,Korban Tewas Mobil Terjun ke Jurang di Ciamis Jadi 8 Orang!,Ciamis,mobil,"sedan, pikap",
6222571,Senin,8,8,2022.0,"Bus Tabrak BMW di Tol Jagorawi, Diduga Akibat Tak Jaga Jarak",Jakarta,"mobil, truk, bus",,tewas
6222553,Senin,8,8,2022.0,Ngeri! Warga Lihat Korban Laka Maut Ciamis Bertumpuk Saat Dievakuasi,Ciamis,mobil,"sedan, pikap",tewas
6222514,Senin,8,8,2022.0,Korban Tewas Laka Mobil Terjun ke Jurang Ciamis: 5 Dewasa-2 Anak,Ciamis,mobil,"sedan, pikap",tewas
6222492,Senin,8,8,2022.0,7 Orang Tewas! Jerit Penumpang Saat Mobil Terjun ke Jurang di Ciamis,Ciamis,mobil,"sedan, pikap",tewas
6222391,Senin,8,8,2022.0,"Mobil Pikap Terjun ke Jurang di Ciamis, 7 Orang Tewas!",Ciamis,mobil,"sedan, pikap",
6222030,Senin,8,8,2022.0,"Jadi Pemicu Kecelakaan, Simak Tips Menghindari Rem Blong di Jalan",Bali,"mobil, motor, truk, bus",,selamat
6222221,Senin,8,8,2022.0,Pemotor di Jakut Tabrak Pembatas Jalan hingga Jatuh dari Flyover Kemayoran,Jakarta,"mobil, motor, truk, bus",minibus,"tewas, selamat"
6222193,Senin,8,8,2022.0,"Mobil Vs Kereta di Cirebon, KAI Ucapkan Belasungkawa",Cirebon,"mobil, kereta",,selamat
6220641,Minggu,7,8,2022.0,Biker di Bondowoso Tewas gegara Tabrak Truk Parkir,Probolinggo,"mobil, motor, truk","sedan, pikap",tewas
6219643,Sabtu,6,8,2022.0,Minibus Tabrak Truk Angkut Galon di Depan TMP Kalibata Jaksel,Jakarta,"mobil, truk, bus",minibus,tewas
6219252,Jumat,5,8,2022.0,Ibu dan Anak Tewas Terlindas Truk di Jalur Pantura Probolinggo,Probolinggo,"motor, truk",sedan,tewas
6219083,Jumat,5,8,2022.0,"Gagal Nyalip, 2 Pelajar di Jakut Tewas Terlindas Truk",Jakarta,"motor, truk",,tewas
6218695,Jumat,5,8,2022.0,"Lagi! TransJakarta Kecelakaan di Jakbar, 1 Pemotor Tewas",Jakarta,"motor, bus",,tewas
6216693,Kamis,4,8,2022.0,"Tergelincir Saat Ngerem, Truk Tangkir Air Seruduk 2 Rumah Warga",Medan,"mobil, motor, truk, bus",,
6216359,Kamis,4,8,2022.0,Sopir Truk 'Seruduk' Goweser di Tasikmalaya Jadi Tersangka,Tasikmalaya,"motor, truk",sedan,"tewas, selamat"
6215644,Kamis,4,8,2022.0,"Laka Truk di Gatsu Dini Hari, Muatan Hebel Belum Dievakuasi-Lalin Macet",Jakarta,"truk, bus",,"tewas, selamat"
6215589,Kamis,4,8,2022.0,Apakah Uang Tali Asih Menghapus Delik Pidana Kasus Kecelakaan?,Jakarta,motor,,cedera
6215030,Rabu,3,8,2022.0,"3 Mobil Kecelakaan di Depan SPBU Kemenuh Gianyar, 1 Unit Terbalik",Gianyar,mobil,"pikap, taksi",
6214363,Rabu,3,8,2022.0,"Tabrakan Beruntun di Aceh Timur, 2 Tewas-5 Terluka",Jakarta,"mobil, motor, truk, bus",sedan,
6213745,Rabu,3,8,2022.0,Kecelakaan di Tanah Putih Semarang: Kronologi dan Data Korban,Jakarta,"motor, truk",sedan,"tewas, selamat"
6213513,Rabu,3,8,2022.0,"STNK Mati 2 Tahun Jadi Bodong, Nanti Perpanjangnya Bisa di Rumah",Jakarta,motor,,
6213255,Selasa,2,8,2022.0,Kota Helsingborg Swedia Puji Toleransi Berlalu Lintas di Kota Probolinggo,Kota Probolinggo,"mobil, motor",sedan,
6213185,Selasa,2,8,2022.0,Sistem Sopir Jadi Sorotan di Balik Celaka Berulang Bus TransJakarta,Jakarta,bus,,selamat
6212412,Selasa,2,8,2022.0,Jasa Raharja Beri Santunan ke Ahli Waris Korban Laka Mobdin Bakamla,Jakarta,"mobil, truk","sedan, tronton",tewas
6211410,Selasa,2,8,2022.0,Identifikasi Penyebab Deretan Kecelakaan TransJ: Ada Masalah Sistem Sopir,Jakarta,bus,,"tewas, selamat"
6211386,Selasa,2,8,2022.0,Tragis Pemotor di Luwu Tewas Ditabrak Bus yang Hindari Jalan Rusak,Luwu,"motor, bus",,"tewas, selamat"
6211275,Selasa,2,8,2022.0,"Kecelakaan Motor Bonceng 3 di Tangerang, 1 Korban Tewas Terlindas Truk",Jakarta,"mobil, motor, truk",,"tewas, selamat"
6211066,Senin,1,8,2022.0,KNKT Ungkap Hasil Identifikasi Deretan Penyebab Kecelakaan TransJ,Jakarta,bus,,"tewas, selamat"
6210844,Senin,1,8,2022.0,"Kecelakaan Maut Truk Tabrak Motor di Mojokerto, Balita 2 Tahun Tewas",Mojokerto,"motor, truk",sedan,tewas
6210295,Senin,1,8,2022.0,Moncong Terios Ringsek Usai Tabrak Pantat Innova di Prapen Surabaya,Surabaya,"mobil, motor",sedan,
6210228,Senin,1,8,2022.0,"Brio Tercebur di Sungai Tambak Wedi Surabaya, Sopir Sedang Belajar Mengemudi",Surabaya,"mobil, motor",sedan,selamat
6209988,Senin,1,8,2022.0,"Tekan Risiko Kecelakaan, Rotator-Sirene Dipasang di Perlintasan KA Malang",Kota Malang,"mobil, kereta",pikap,selamat
6209560,Senin,1,8,2022.0,"Naik Motor Matic Bukan Cuma Gas dan Rem, Ini Cara yang Aman",Jakarta,motor,,selamat
6209386,Senin,1,8,2022.0,Siswa SD-SMP di Ciamis Dilarang Bawa Motor ke Sekolah!,Ciamis,motor,sedan,selamat
6209331,Senin,1,8,2022.0,Duka Gitaris Dewa 19 Kehilangan Laksda (Purn) Herry Satrianegara,Jakarta,mobil,,tewas
6209139,Minggu,31,7,2022.0,Kades Licin Sumedang Meninggal Usai Alami Kecelakaan di Subang,Sumedang,motor,,
6208824,Minggu,31,7,2022.0,"Eks Danseskoal Tewas Kecelakaan, Gitaris Dewa 19 Kenang Sosok Sang Ayah",Jakarta,"mobil, motor",,tewas
6208743,Minggu,31,7,2022.0,"Kondisi Memburuk, Istri Eks Danseskoal Meninggal Usai Dirawat Intensif",Bali,mobil,sedan,"tewas, selamat"
6208702,Minggu,31,7,2022.0,Keluarga Ungkap Laksda Herry Sosok Seniman yang Hobi Jadi Tentara,Jakarta,"mobil, motor",,tewas
6208524,Minggu,31,7,2022.0,Laksda (Purn) Herry Setianegara Dimakamkan di TMP Kalibata,Jakarta,"mobil, motor, truk",,"tewas, selamat"
6208261,Minggu,31,7,2022.0,"Nahas, Satu Keluarga Tertimpa Truk Muat Triplek Saat Antar Keluarga ke Pondok",Jember,"mobil, truk",,
6208217,Minggu,31,7,2022.0,7 Fakta Kecelakaan Mobil Tewaskan Laksda (Purn) Herry Setianegara,Jakarta,"mobil, truk",tronton,"tewas, meninggal"
6208123,Minggu,31,7,2022.0,"Hyundai STARGAZER Sudah Bisa Dipesan, Banyak Promo Menarik!",Jakarta,"mobil, motor",,selamat
6208124,Minggu,31,7,2022.0,"Hyundai STARGAZER Sudah Bisa Dipesan, Banyak Promo Menarik!",Jakarta,"mobil, motor",,selamat
6208050,Sabtu,30,7,2022.0,Bus Membawa Rombongan Jemaah Haji Tabrakan di Asahan,Medan,bus,,
6207849,Sabtu,30,7,2022.0,"Kecelakaan Toyota Fortuner Eks Danseskoal Diduga Gegara Ngebut, Ini Bahaya Mobil Kecepatan Tinggi",Semarang,"mobil, truk",,tewas
6207859,Sabtu,30,7,2022.0,Kronologi Truk Terguling Timpa Mobil di Jember hingga 3 Orang Tewas,Jember,"mobil, truk",,tewas
6207785,Sabtu,30,7,2022.0,"Truk Muat Triplek Terguling Timpa Mobil di Jember, 3 Orang Tewas",Jember,"mobil, motor, truk",,tewas
6207718,Sabtu,30,7,2022.0,"Mobil Tabrak Pohon di Depok, Sopir Diduga Nyetir Sambil Lihat HP",Depok,"mobil, truk","sedan, tronton",
6207697,Sabtu,30,7,2022.0,Pelajaran dari Kecelakaan Toyota Fortuner yang Tewaskan Eks Danseskoal di Tol Jateng,Jakarta,"mobil, truk",tronton,selamat
6207553,Sabtu,30,7,2022.0,Penampakan Mobdin Bakamla Ringsek Berat Usai Kecelakaan Maut di Tol Boyolali,Boyolali,"mobil, truk","sedan, tronton",tewas
6207507,Sabtu,30,7,2022.0,Polisi Ungkap Dugaan Penyebab Kecelakaan Maut Mobdin Bakamla di Tol Boyolali,Semarang,"mobil, truk","sedan, tronton",tewas
6207506,Sabtu,30,7,2022.0,1 Korban Luka Kecelakaan Mobdin Bakamla di Tol Boyolali: Istri Eks Danseskoal,Boyolali,"mobil, motor, truk","sedan, tronton",tewas
6207485,Sabtu,30,7,2022.0,"Mobdin Bakamla Kecelakaan di Tol Boyolali, Polisi: 2 Meninggal 1 Luka",Boyolali,"mobil, motor, truk",tronton,"tewas, meninggal"
6207481,Sabtu,30,7,2022.0,Laksda (Purn) Herry Setianegara Wafat Kecelakaan Lalin di Tol Jateng,Bandung,"mobil, motor, truk",tronton,tewas
6207461,Sabtu,30,7,2022.0,Laksda (Purn) Herry Setianegara Meninggal dalam Kecelakaan di Tol Jateng,Surabaya,"motor, truk",tronton,tewas
6207447,Sabtu,30,7,2022.0,"Mobdin Bakamla Kecelakaan di Tol Boyolali, Eks Danseskoal-Sopir Meninggal",Solo,"mobil, motor, truk",tronton,"tewas, meninggal"
6207398,Sabtu,30,7,2022.0,Sopir Mobil Dinas Bakamla yang Ditumpangi Eks Danseskoal Juga Meninggal,Jakarta,"mobil, motor, truk",tronton,tewas
6207353,Sabtu,30,7,2022.0,Laksda (Purn) Herry yang Wafat di Kecelakaan Mobdin Bakamla Eks Danseskoal,Jakarta,"mobil, motor, truk, bus",tronton,tewas
6207314,Sabtu,30,7,2022.0,"Mobdin Bakamla Tabrakan di Tol Jateng, Laksda (Purn) Herry Setianegara Wafat",Jakarta,"motor, truk",tronton,tewas
6207294,Sabtu,30,7,2022.0,"Motor Vs Traktor di Kedungupit Sragen, 1 Orang Tewas",Sragen,"motor, truk","sedan, tronton",tewas
6206449,Jumat,29,7,2022.0,Jejak Pemoge Tabrak Mati Bocah Pangandaran yang Kini Telah Bebas,Ciamis,motor,,tewas
6205954,Jumat,29,7,2022.0,Pelaku Tabrak Lari yang Tewaskan 2 Mahasiswa Sidoarjo Diamankan,Pasuruan,"mobil, motor, truk, bus",minibus,"tewas, selamat"
6205240,Jumat,29,7,2022.0,"Kecelakaan Truk Trailer di Jakut, Halte Bus Lagoa Tertabrak hingga Rusak",Jakarta,"truk, bus",,
6205235,Jumat,29,7,2022.0,"Sering Bikin Macet, Jembatan Kapin di Duren Sawit Jaktim Ditutup",Jakarta,motor,,
6205213,Jumat,29,7,2022.0,Memperluas Ruang Lingkup Regulasi Keselamatan Kerja,Jakarta,truk,sedan,"tewas, selamat"
6205205,Jumat,29,7,2022.0,Truk Bawa PVC Terbalik di Cikupa Tangerang Akibat Ban Pecah,Tangerang,"mobil, truk",,
6204938,Jumat,29,7,2022.0,Adu Banteng Bus Vs Mobil Pribadi di Pantura Kudus,Kudus,"mobil, bus",sedan,
6204783,Kamis,28,7,2022.0,Duka Penumpang Motor Tewas Tertabrak Truk Sampah DLH Jakarta,Jakarta,"motor, truk",sedan,"tewas, kritis, meninggal"
6204558,Kamis,28,7,2022.0,Polisi Ungkap Penyebab Kecelakaan 'Maut' Truk Sampah DLH DKI di Jaktim,Jakarta,"motor, truk",,tewas
6204525,Kamis,28,7,2022.0,Polisi Amankan Sopir Truk Sampah DLH DKI yang Tewaskan Pemotor di Jaktim,Jakarta,"motor, truk",,"tewas, meninggal"
6204485,Kamis,28,7,2022.0,Jasa Raharja Pastikan Semua Korban Odong-odong Serang Dapat Santunan,Jakarta,"motor, kereta",,"tewas, selamat"
6204343,Kamis,28,7,2022.0,"Truk Sampah Tabrak Penumpang Motor hingga Tewas, DLH DKI Buka Suara",Jakarta,"motor, truk",,"tewas, kritis, meninggal"
6204281,Kamis,28,7,2022.0,Pelajar di Surabaya Tewas Usai Tabrak Orang Menyeberang di Jalan Diponegoro,Surabaya,motor,sedan,"tewas, selamat"
6204003,Kamis,28,7,2022.0,Catat Wak! Pemprov Sumsel Kembali Putihkan Denda Pajak Kendaraan,Palembang,motor,sedan,
6203882,Kamis,28,7,2022.0,Penumpang Motor yang Tertabrak Truk Sampah DLH DKI Meninggal,Jakarta,"motor, truk",,"tewas, kritis"
6203840,Kamis,28,7,2022.0,Polisi: Truk Sampah Tabrak Pemotor hingga Kritis di Jaktim Milik DLH DKI,Jakarta,"mobil, motor, truk",,kritis
6203746,Kamis,28,7,2022.0,Aksi Massa Hajar Sopir Pikap di Tasikmalaya Berbuntut Panjang,Tasikmalaya,mobil,pikap,
6203684,Kamis,28,7,2022.0,"Truk Sampah Tabrak Motor di Cililitan Jaktim, 1 Orang Disebut Kritis",Jakarta,"motor, truk, bus","sedan, taksi","kritis, selamat"
6203550,Kamis,28,7,2022.0,"Taksi Tabrak Tiang Rambu Dekat GT Sunter Dini Hari, Sopir Selamat",Jakarta,"truk, kereta","kontainer, taksi",tewas
6203303,Kamis,28,7,2022.0,"Odong-odong Terus Merenggut Nyawa, Polisi Bertindak",Jakarta,"mobil, motor, kereta",sedan,
6202839,Kamis,28,7,2022.0,9 Orang Tewas Tertabrak Kereta Berujung Sopir Odong-odong Tersangka,Serang,kereta,sedan,tewas
6202394,Rabu,27,7,2022.0,"Hindari Macet, Iring-iringan Mobil Polisi Ambil Lajur Sepi dan Lawan Arah",Jakarta,"mobil, motor",angkot,cedera
6202532,Rabu,27,7,2022.0,4 Kendaraan Kecelakaan Beruntun di Jalinsum Asahan,Asahan,"mobil, motor, truk, bus",,
6202148,Rabu,27,7,2022.0,Warga di Sidrap Tiru Citayam Fashion Week Dibubarkan Polisi,Sidrap,bus,sedan,
6201939,Rabu,27,7,2022.0,"Braakk!! Nekat Terobos Lampu Merah, Pemotor di Bekasi Tabrak Mobil",Bekasi,"mobil, motor, truk, bus","minibus, sedan","tewas, selamat"
6201780,Rabu,27,7,2022.0,Pengamen Tewas di Emperan Toko Usai Terserempet Truk,Sumedang,truk,sedan,tewas
6201678,Rabu,27,7,2022.0,"Tabrak Lari Pesepeda di Bundaran HI, Hukuman Pengemudi Mercy Disunat",Jakarta,"mobil, motor",sedan,
6201357,Rabu,27,7,2022.0,"Polisi Larang Odong-odong di Jalan, Tak Aman dan Bikin Macet",Jakarta,"mobil, motor, kereta",,selamat
6201307,Rabu,27,7,2022.0,Komisi B DPRD Panggil Direksi TransJ Pekan Depan Buntut Bus Kecelakaan Lagi,Jakarta,bus,,"tewas, selamat"
6201214,Rabu,27,7,2022.0,Bus Listrik Makin Canggih: Bisa Hindari Kecelakaan dan Cegah Sopir Ugal-ugalan,Jakarta,"mobil, motor, truk, bus",,selamat
6201057,Rabu,27,7,2022.0,Polisi Gelar Perkara Kasus Odong-odong Tertabrak Kereta Tewaskan 9 Orang,Serang,"mobil, kereta",sedan,tewas
6201006,Rabu,27,7,2022.0,"Polisi Larang Odong-odong di Jalan, Bisa Dipidana",Jakarta,"mobil, motor, truk, kereta",,"tewas, selamat"
6200265,Selasa,26,7,2022.0,Ingat! 4 Hal Ini Tak Boleh Dilakukan Saat Melihat Kecelakaan di Jalan,Solo,mobil,sedan,selamat
6200532,Selasa,26,7,2022.0,9 Jenazah Korban Odong-odong Tertabrak Kereta di Serang Disalatkan,Jakarta,kereta,sedan,tewas
6200440,Selasa,26,7,2022.0,Polisi Ungkap Odong-odong yang Tertabrak Kereta di Serang Menyalahi Aturan,Jakarta,"mobil, kereta",sedan,tewas
6200416,Selasa,26,7,2022.0,Sopir Minibus Tabrak Truk di Tol Trans Sumatera Diduga Mengantuk,Bandar Lampung,"mobil, truk, bus","minibus, sedan",tewas
6200273,Selasa,26,7,2022.0,Kenapa Sih Pengendara Harley-Davidson Suka Ngebut?,Jakarta,"mobil, motor",,selamat
6200228,Selasa,26,7,2022.0,Odong-Odong Nekat Lewat Jalan Raya di Surabaya Akan Diputar Balik-Disita,Surabaya,kereta,,"tewas, selamat"
6199925,Selasa,26,7,2022.0,Bahaya! Odong-odong Sudah Lama Dilarang di Jakarta,Jakarta,"motor, truk, kereta",,"tewas, selamat"
6199905,Selasa,26,7,2022.0,Warga Jakarta Jadi Korban Tewas Kecelakaan Maut di Tol Cipali,Subang,"mobil, truk, bus","minibus, sedan",tewas
6199834,Selasa,26,7,2022.0,Pikap Terjun ke Sawah di Jalur Angker Tasikmalaya,Tasikmalaya,"mobil, motor, bus, kereta","minibus, pikap","tewas, selamat"
6199791,Selasa,26,7,2022.0,Pelajaran dari Kecelakaan Odong-odong Ditabrak Kereta Tewaskan 9 Orang,Jakarta,"motor, kereta",,"tewas, selamat"
6199731,Selasa,26,7,2022.0,Beda Bikers Harley-Davidson di AS dan Indonesia: Pakai Strobo-Sirine Langsung Disita,Jakarta,"mobil, motor",,selamat
6199220,Selasa,26,7,2022.0,"Ikut Sekolah atau Les Mengemudi Lalu Kecelakaan, Siapa Tanggung Jawab?",Jakarta,"mobil, motor, truk",sedan,
6197949,Senin,25,7,2022.0,"Mengerikan! Bus Jatuh Tercebur ke Sungai, 30 Orang Tewas",Jakarta,bus,sedan,"tewas, selamat"
6197842,Senin,25,7,2022.0,"Catwalk di Zebra Cross Menjamur, Risiko Ini Bisa Bikin Nyawa Melayang",Jakarta,motor,,selamat
6197165,Senin,25,7,2022.0,Detik-detik Mobil Terguling di Jalur Geopark Ciletuh Tewaskan 1 Orang,Sukabumi,"mobil, truk, bus",,tewas
6197151,Senin,25,7,2022.0,Minibus Terguling di Jalur Geopark Ciletuh Diduga Akibat Rem Blong,Sukabumi,"mobil, bus",minibus,selamat
6197096,Senin,25,7,2022.0,"Jangan Tunggu Korban Jatuh, Catwalk di Zebra Cross Ancamannya Nyawa!",Jakarta,motor,,selamat
6197071,Senin,25,7,2022.0,Korban Luka Minibus Terguling di Jalur Geopark Ciletuh Dipulangkan,Sukabumi,mobil,,tewas
6196943,Senin,25,7,2022.0,Detik-detik Horor Mobil Wisatawan Terguling di Jalur Geopark Ciletuh,Sukabumi,mobil,,tewas
6196688,Minggu,24,7,2022.0,"Kecelakaan Truk Boks dan 2 Mobil di Jalan Lingkar Salatiga, Dipicu Rem Blong",Salatiga,"mobil, truk, bus",sedan,selamat
6196349,Minggu,24,7,2022.0,"Oleng Usai Tabrak Motor, Mobil Hantam Warung di Jalan Parangtritis Bantul",Bantul,"mobil, motor, truk",sedan,
6195895,Minggu,24,7,2022.0,Catat! Pengguna Unicycle hingga Sepeda Dilarang Masuk Flyover,Bandung,mobil,,selamat
6196012,Minggu,24,7,2022.0,Kesaksian 'Iron Man' dan Misteri Lampu Merah CBD di Ujung Turunan,Jakarta,"mobil, motor, truk",,selamat
6195902,Minggu,24,7,2022.0,"Sebulan, Dishub Catat 40 Warga Tewas Akibat Kecelakaan di Lombok Timur",Mataram,"mobil, motor",pikap,tewas
6195843,Minggu,24,7,2022.0,"Citayam Fashion Week Bikin Lalu Lintas Macet, Ganggu Kenyamanan Pengendara",Jakarta,"mobil, motor",sedan,selamat
6195448,Minggu,24,7,2022.0,"Brak! Motor Ninja Tabrak Pantat Pikap di Subang, Satu Orang Tewas",Subang,mobil,"sedan, pikap",
6195443,Sabtu,23,7,2022.0,Truk Masuk Jurang di Sumedang gegara Mesin Mendadak Mati,Sumedang,truk,"sedan, tronton",
6195038,Sabtu,23,7,2022.0,TKP Kecelakaan Maut Cibubur Akan Dipasangi Pita Kejut-Rambu Lalin Ditambah,Jakarta,truk,,
6194819,Sabtu,23,7,2022.0,Truk Tabrak 2 Rumah di Sukabumi Hingga Hancur gegara Sopir Ngantuk,Sukabumi,truk,sedan,
6194803,Sabtu,23,7,2022.0,U-Turn di Pertigaan CBD TKP Kecelakaan Maut Cibubur Ditutup Permanen!,Jakarta,truk,,tewas
6194536,Sabtu,23,7,2022.0,"Sopir Mengantuk, Mobil Tabrak Separator hingga Terguling di Jl Margonda Depok",Jakarta,"mobil, motor, bus",minibus,tewas
6194312,Sabtu,23,7,2022.0,"2 Motor Adu Banteng di Dramaga Bogor, 3 Orang Luka-luka",Bogor,"motor, truk",sedan,
6194272,Sabtu,23,7,2022.0,Akhir Kisah Lampu Merah di Lokasi Kecelakaan Maut Truk Pertamina,Bekasi,truk,,
6192924,Sabtu,23,7,2022.0,"Jangan Asal, Ini Langkah-langkah Menolong Korban Kecelakaan di Jalan",Solo,bus,sedan,cedera
6193915,Jumat,22,7,2022.0,Lansia di Bogor Tewas Tertabrak Truk Saat Menyeberang Jalan,Bogor,"motor, truk, kereta",tronton,tewas
6193538,Jumat,22,7,2022.0,Dishub Bungkam soal Kajian Pasang Lampu Merah di TKP Kecelakaan Maut Cibubur,Jakarta,truk,sedan,selamat
6193324,Jumat,22,7,2022.0,8 Rekomendasi FGD Terkait Rekayasa Lalu Lintas di Pertigaan CBD Cibubur,Bekasi,truk,,tewas
6193312,Jumat,22,7,2022.0,Lampu Merah di Lokasi Kecelakaan Maut Cibubur Dinonaktifkan!,Bekasi,"mobil, motor, truk",,tewas
6193238,Jumat,22,7,2022.0,Iron Man Minta Lampu Merah di Lokasi Kecelakaan Truk Pertamina Ditutup!,Jakarta,truk,,"tewas, selamat"
6193208,Jumat,22,7,2022.0,Pemda NTB Pasang Pagar-CCTV di TKP Mobil Terjun ke Jurang Lombok,Lombok Timur,"mobil, bus",pikap,tewas
6193205,Jumat,22,7,2022.0,Iron Man CBD: Kecelakaan Sering Terjadi Setelah Lampu Merah Dipasang,Jakarta,"mobil, motor, truk",sedan,"tewas, selamat"
6193048,Jumat,22,7,2022.0,"Kurang dari 24 Jam, Jasa Raharja Santuni Korban Kecelakaan Maut Cibubur",Jakarta,"truk, bus",,
6192800,Jumat,22,7,2022.0,Mobil Terbalik di Tol Jagorawi Arah Jakarta Gegara Sopir Mengantuk,Jakarta,"mobil, truk",pikap,selamat
6192781,Jumat,22,7,2022.0,"Demi Zero Accident, TransJ Bakal Sanksi Operator Terlibat Kecelakaan",Jakarta,bus,,"tewas, selamat"
6192711,Jumat,22,7,2022.0,Hati-hati! Jalan Dekat Kantor DPRD Bandung Banyak 'Jebakan',Bandung,truk,,
6192576,Jumat,22,7,2022.0,Karangan Bunga 'Tutup Lampu Merah' Hiasi TKP Kecelakaan Maut Cibubur,Bekasi,truk,,tewas
6192321,Jumat,22,7,2022.0,Nasib Sopir TransJakarta Tabrak Wanita Berujung Status Tersangka,Jakarta,bus,,tewas
